stat_id,video_id,views,likes,dislikes,comments,watch_time_min,stat_date,title,category,upload_date,duration_sec,view_id,sub_id,watch_date,watch_duration,join_date,gender,country
21,8,8338,1302,152,946,726,2025-07-09,Video 8,Music,2024-11-20,519,175,62,2025-07-09,304,2025-01-06,Male,UK
21,8,8338,1302,152,946,726,2025-07-09,Video 8,Music,2024-11-20,519,180,10,2025-07-09,39,2025-03-22,Female,Germany
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,5,76,2025-07-09,890,2024-11-17,Male,USA
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,17,6,2025-07-09,650,2024-10-22,Male,Germany
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,25,83,2025-07-09,575,2025-05-20,Female,USA
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,38,23,2025-07-09,733,2025-04-14,Other,USA
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,49,94,2025-07-09,650,2024-12-03,Female,Germany
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,103,40,2025-07-09,698,2025-03-01,Female,India
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,112,96,2025-07-09,541,2025-03-03,Male,UK
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,157,71,2025-07-09,565,2025-03-29,Male,UK
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,176,15,2025-07-09,458,2025-03-14,Male,India
22,7,8801,3599,558,340,1876,2025-07-09,Video 7,Education,2024-08-14,285,185,20,2025-07-09,736,2025-04-20,Other,India
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,5,76,2025-07-09,890,2024-11-17,Male,USA
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,17,6,2025-07-09,650,2024-10-22,Male,Germany
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,25,83,2025-07-09,575,2025-05-20,Female,USA
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,38,23,2025-07-09,733,2025-04-14,Other,USA
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,49,94,2025-07-09,650,2024-12-03,Female,Germany
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,103,40,2025-07-09,698,2025-03-01,Female,India
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,112,96,2025-07-09,541,2025-03-03,Male,UK
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,157,71,2025-07-09,565,2025-03-29,Male,UK
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,176,15,2025-07-09,458,2025-03-14,Male,India
23,7,2679,4460,36,801,9874,2025-07-09,Video 7,Education,2024-08-14,285,185,20,2025-07-09,736,2025-04-20,Other,India
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,3,26,2025-07-09,463,2024-10-27,Male,UK
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,13,88,2025-07-09,767,2025-02-04,Other,India
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,63,49,2025-07-09,83,2025-02-16,Other,India
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,70,28,2025-07-09,854,2024-08-15,Other,USA
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,77,36,2025-07-09,321,2025-03-11,Female,UK
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,96,3,2025-07-09,700,2025-07-02,Male,USA
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,108,71,2025-07-09,791,2025-03-29,Male,UK
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,125,41,2025-07-09,428,2025-04-27,Female,Germany
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,126,16,2025-07-09,351,2025-04-01,Female,India
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,142,37,2025-07-09,47,2025-07-08,Other,USA
24,18,1031,2488,854,953,7219,2025-07-09,Video 18,Music,2024-07-18,408,168,61,2025-07-09,462,2024-11-29,Other,USA
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,22,48,2025-07-09,170,2024-11-02,Male,USA
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,23,9,2025-07-09,255,2024-08-24,Other,Canada
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,24,65,2025-07-09,187,2025-07-01,Male,Canada
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,46,62,2025-07-09,280,2025-01-06,Male,UK
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,61,79,2025-07-09,856,2025-05-10,Female,UK
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,66,64,2025-07-09,821,2025-07-03,Female,Germany
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,68,24,2025-07-09,619,2025-06-24,Male,Canada
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,73,44,2025-07-09,459,2025-03-03,Female,India
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,78,72,2025-07-09,726,2025-01-17,Male,Canada
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,81,25,2025-07-09,522,2024-08-25,Other,India
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,89,31,2025-07-09,762,2025-02-15,Male,UK
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,109,68,2025-07-09,784,2025-04-03,Female,USA
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,139,98,2025-07-09,843,2024-11-16,Other,USA
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,151,91,2025-07-09,895,2025-04-23,Other,India
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,158,38,2025-07-09,483,2024-07-23,Female,Germany
25,15,8420,4343,378,421,5763,2025-07-09,Video 15,Tech,2025-05-17,223,186,20,2025-07-09,172,2025-04-20,Other,India
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,4,10,2025-07-09,314,2025-03-22,Female,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,39,94,2025-07-09,299,2024-12-03,Female,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,54,12,2025-07-09,445,2024-07-30,Other,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,67,42,2025-07-09,324,2025-06-08,Male,UK
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,98,38,2025-07-09,891,2024-07-23,Female,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,99,29,2025-07-09,599,2024-10-22,Male,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,102,32,2025-07-09,793,2025-06-14,Male,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,140,68,2025-07-09,788,2025-04-03,Female,USA
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,150,2,2025-07-09,423,2025-06-23,Female,India
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,179,63,2025-07-09,134,2025-02-27,Other,Germany
26,5,1412,74,596,821,5239,2025-07-09,Video 5,Tech,2024-08-19,618,181,74,2025-07-09,655,2024-07-17,Other,Canada
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,6,89,2025-07-09,612,2024-09-19,Female,USA
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,18,45,2025-07-09,226,2024-08-08,Other,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,47,60,2025-07-09,816,2024-07-27,Other,Germany
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,57,32,2025-07-09,240,2025-06-14,Male,Germany
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,76,90,2025-07-09,715,2024-12-10,Other,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,105,75,2025-07-09,285,2025-03-17,Female,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,106,48,2025-07-09,600,2024-11-02,Male,USA
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,110,45,2025-07-09,189,2024-08-08,Other,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,113,71,2025-07-09,677,2025-03-29,Male,UK
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,124,25,2025-07-09,366,2024-08-25,Other,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,132,25,2025-07-09,347,2024-08-25,Other,India
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,149,39,2025-07-09,801,2025-03-07,Male,Germany
27,14,3144,4553,565,685,7249,2025-07-09,Video 14,Education,2024-08-13,885,163,63,2025-07-09,380,2025-02-27,Other,Germany
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,8,32,2025-07-09,322,2025-06-14,Male,Germany
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,28,54,2025-07-09,12,2025-05-30,Male,Canada
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,59,60,2025-07-09,162,2024-07-27,Other,Germany
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,79,2,2025-07-09,422,2025-06-23,Female,India
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,138,76,2025-07-09,420,2024-11-17,Male,USA
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,152,69,2025-07-09,536,2024-10-14,Female,UK
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,189,11,2025-07-09,24,2025-06-10,Male,Canada
28,6,1222,2462,151,884,8479,2025-07-09,Video 6,Tech,2025-01-29,489,193,98,2025-07-09,240,2024-11-16,Other,USA
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,82,11,2025-07-09,562,2025-06-10,Male,Canada
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,84,93,2025-07-09,458,2024-09-29,Other,India
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,88,98,2025-07-09,452,2024-11-16,Other,USA
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,93,92,2025-07-09,36,2024-11-21,Female,UK
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,131,24,2025-07-09,174,2025-06-24,Male,Canada
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,154,36,2025-07-09,11,2025-03-11,Female,UK
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,162,97,2025-07-09,540,2025-06-23,Male,Canada
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,164,14,2025-07-09,647,2024-10-23,Other,Germany
29,9,9849,858,440,752,1994,2025-07-09,Video 9,Education,2025-05-24,663,187,73,2025-07-09,328,2024-07-17,Other,Germany
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,22,48,2025-07-09,170,2024-11-02,Male,USA
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,23,9,2025-07-09,255,2024-08-24,Other,Canada
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,24,65,2025-07-09,187,2025-07-01,Male,Canada
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,46,62,2025-07-09,280,2025-01-06,Male,UK
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,61,79,2025-07-09,856,2025-05-10,Female,UK
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,66,64,2025-07-09,821,2025-07-03,Female,Germany
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,68,24,2025-07-09,619,2025-06-24,Male,Canada
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,73,44,2025-07-09,459,2025-03-03,Female,India
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,78,72,2025-07-09,726,2025-01-17,Male,Canada
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,81,25,2025-07-09,522,2024-08-25,Other,India
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,89,31,2025-07-09,762,2025-02-15,Male,UK
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,109,68,2025-07-09,784,2025-04-03,Female,USA
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,139,98,2025-07-09,843,2024-11-16,Other,USA
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,151,91,2025-07-09,895,2025-04-23,Other,India
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,158,38,2025-07-09,483,2024-07-23,Female,Germany
30,15,1213,1110,130,830,6411,2025-07-09,Video 15,Tech,2025-05-17,223,186,20,2025-07-09,172,2025-04-20,Other,India
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,35,91,2025-07-09,43,2025-04-23,Other,India
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,37,56,2025-07-09,305,2025-01-03,Female,Germany
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,42,35,2025-07-09,474,2025-04-13,Female,USA
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,53,32,2025-07-09,212,2025-06-14,Male,Germany
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,58,97,2025-07-09,673,2025-06-23,Male,Canada
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,64,44,2025-07-09,71,2025-03-03,Female,India
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,83,31,2025-07-09,515,2025-02-15,Male,UK
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,87,72,2025-07-09,50,2025-01-17,Male,Canada
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,92,83,2025-07-09,266,2025-05-20,Female,USA
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,100,52,2025-07-09,611,2025-03-29,Other,India
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,128,69,2025-07-09,696,2024-10-14,Female,UK
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,130,89,2025-07-09,888,2024-09-19,Female,USA
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,171,44,2025-07-09,218,2025-03-03,Female,India
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,175,62,2025-07-09,304,2025-01-06,Male,UK
31,8,3953,2176,42,254,9546,2025-07-09,Video 8,Music,2024-11-20,519,180,10,2025-07-09,39,2025-03-22,Female,Germany
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,29,63,2025-07-09,428,2025-02-27,Other,Germany
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,34,59,2025-07-09,308,2025-06-22,Other,Canada
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,45,100,2025-07-09,249,2025-05-13,Male,USA
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,90,89,2025-07-09,340,2024-09-19,Female,USA
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,97,12,2025-07-09,866,2024-07-30,Other,Germany
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,104,85,2025-07-09,851,2025-02-17,Male,USA
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,148,23,2025-07-09,128,2025-04-14,Other,USA
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,165,2,2025-07-09,784,2025-06-23,Female,India
32,3,6715,955,315,273,3214,2025-07-09,Video 3,Vlog,2024-11-22,725,172,24,2025-07-09,283,2025-06-24,Male,Canada
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,22,48,2025-07-09,170,2024-11-02,Male,USA
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,23,9,2025-07-09,255,2024-08-24,Other,Canada
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,24,65,2025-07-09,187,2025-07-01,Male,Canada
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,46,62,2025-07-09,280,2025-01-06,Male,UK
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,61,79,2025-07-09,856,2025-05-10,Female,UK
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,66,64,2025-07-09,821,2025-07-03,Female,Germany
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,68,24,2025-07-09,619,2025-06-24,Male,Canada
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,73,44,2025-07-09,459,2025-03-03,Female,India
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,78,72,2025-07-09,726,2025-01-17,Male,Canada
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,81,25,2025-07-09,522,2024-08-25,Other,India
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,89,31,2025-07-09,762,2025-02-15,Male,UK
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,109,68,2025-07-09,784,2025-04-03,Female,USA
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,139,98,2025-07-09,843,2024-11-16,Other,USA
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,151,91,2025-07-09,895,2025-04-23,Other,India
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,158,38,2025-07-09,483,2024-07-23,Female,Germany
33,15,2064,886,373,163,4273,2025-07-09,Video 15,Tech,2025-05-17,223,186,20,2025-07-09,172,2025-04-20,Other,India
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,3,26,2025-07-09,463,2024-10-27,Male,UK
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,13,88,2025-07-09,767,2025-02-04,Other,India
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,63,49,2025-07-09,83,2025-02-16,Other,India
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,70,28,2025-07-09,854,2024-08-15,Other,USA
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,77,36,2025-07-09,321,2025-03-11,Female,UK
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,96,3,2025-07-09,700,2025-07-02,Male,USA
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,108,71,2025-07-09,791,2025-03-29,Male,UK
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,125,41,2025-07-09,428,2025-04-27,Female,Germany
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,126,16,2025-07-09,351,2025-04-01,Female,India
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,142,37,2025-07-09,47,2025-07-08,Other,USA
34,18,9433,4542,920,806,827,2025-07-09,Video 18,Music,2024-07-18,408,168,61,2025-07-09,462,2024-11-29,Other,USA
35,4,4133,1283,955,718,7244,2025-07-09,Video 4,Tech,2024-07-10,778,56,58,2025-07-09,567,2025-01-11,Female,USA
35,4,4133,1283,955,718,7244,2025-07-09,Video 4,Tech,2024-07-10,778,65,4,2025-07-09,179,2025-02-18,Male,USA
35,4,4133,1283,955,718,7244,2025-07-09,Video 4,Tech,2024-07-10,778,183,88,2025-07-09,828,2025-02-04,Other,India
35,4,4133,1283,955,718,7244,2025-07-09,Video 4,Tech,2024-07-10,778,192,72,2025-07-09,105,2025-01-17,Male,Canada
35,4,4133,1283,955,718,7244,2025-07-09,Video 4,Tech,2024-07-10,778,195,78,2025-07-09,126,2025-02-09,Female,India
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,41,84,2025-07-09,890,2024-08-11,Male,Germany
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,62,86,2025-07-09,155,2025-02-22,Other,India
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,111,55,2025-07-09,491,2024-09-14,Male,India
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,153,17,2025-07-09,854,2024-10-17,Male,Germany
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,169,62,2025-07-09,788,2025-01-06,Male,UK
36,2,9585,2241,815,110,127,2025-07-09,Video 2,Education,2025-02-18,793,173,7,2025-07-09,572,2025-01-26,Female,India
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,3,26,2025-07-09,463,2024-10-27,Male,UK
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,13,88,2025-07-09,767,2025-02-04,Other,India
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,63,49,2025-07-09,83,2025-02-16,Other,India
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,70,28,2025-07-09,854,2024-08-15,Other,USA
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,77,36,2025-07-09,321,2025-03-11,Female,UK
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,96,3,2025-07-09,700,2025-07-02,Male,USA
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,108,71,2025-07-09,791,2025-03-29,Male,UK
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,125,41,2025-07-09,428,2025-04-27,Female,Germany
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,126,16,2025-07-09,351,2025-04-01,Female,India
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,142,37,2025-07-09,47,2025-07-08,Other,USA
37,18,9840,2318,995,391,8618,2025-07-09,Video 18,Music,2024-07-18,408,168,61,2025-07-09,462,2024-11-29,Other,USA
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,14,77,2025-07-09,111,2024-08-24,Other,USA
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,40,67,2025-07-09,729,2025-01-05,Male,Germany
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,55,36,2025-07-09,127,2025-03-11,Female,UK
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,116,90,2025-07-09,195,2024-12-10,Other,India
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,120,33,2025-07-09,843,2024-08-19,Male,Germany
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,134,95,2025-07-09,720,2024-10-21,Female,USA
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,143,13,2025-07-09,475,2025-02-17,Female,UK
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,147,47,2025-07-09,341,2025-05-01,Other,UK
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,167,37,2025-07-09,650,2025-07-08,Other,USA
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,174,33,2025-07-09,144,2024-08-19,Male,Germany
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,177,9,2025-07-09,725,2024-08-24,Other,Canada
38,1,751,4964,881,893,8921,2025-07-09,Video 1,Education,2025-05-23,263,197,80,2025-07-09,130,2025-01-09,Other,India
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,29,63,2025-07-09,428,2025-02-27,Other,Germany
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,34,59,2025-07-09,308,2025-06-22,Other,Canada
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,45,100,2025-07-09,249,2025-05-13,Male,USA
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,90,89,2025-07-09,340,2024-09-19,Female,USA
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,97,12,2025-07-09,866,2024-07-30,Other,Germany
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,104,85,2025-07-09,851,2025-02-17,Male,USA
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,148,23,2025-07-09,128,2025-04-14,Other,USA
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,165,2,2025-07-09,784,2025-06-23,Female,India
39,3,1443,1735,40,39,3328,2025-07-09,Video 3,Vlog,2024-11-22,725,172,24,2025-07-09,283,2025-06-24,Male,Canada
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,35,91,2025-07-09,43,2025-04-23,Other,India
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,37,56,2025-07-09,305,2025-01-03,Female,Germany
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,42,35,2025-07-09,474,2025-04-13,Female,USA
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,53,32,2025-07-09,212,2025-06-14,Male,Germany
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,58,97,2025-07-09,673,2025-06-23,Male,Canada
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,64,44,2025-07-09,71,2025-03-03,Female,India
40,8,6968,2818,920,879,6067,2025-07-09,Video 8,Music,2024-11-20,519,83,31,2025-07-09,515,2025-02-15,Male,UK
